sensor_type,device_type,timestamps,x,y,z
magnetometer,smartphone,1529416807136046848,30.55114746,-31.89849854,18.07250977
magnetometer,smartphone,1529416807156403200,28.38592529,-34.00115967,18.81713867
magnetometer,smartphone,1529416807176239104,26.94244385,-36.10076904,19.56176758
magnetometer,smartphone,1529416807196044800,26.94244385,-36.10076904,19.56176758
magnetometer,smartphone,1529416807216034048,26.94244385,-36.10076904,19.56176758
magnetometer,smartphone,1529416807236023040,26.94244385,-36.10076904,19.56176758
magnetometer,smartphone,1529416807255981056,24.77722168,-36.80725098,19.57397461
magnetometer,smartphone,1529416807275970048,24.03869629,-35.41107178,17.4118042
magnetometer,smartphone,1529416807295959040,23.33221436,-37.51220703,19.58465576
magnetometer,smartphone,1529416807316345088,24.78179932,-37.50610352,20.29724121
magnetometer,smartphone,1529416807336182016,22.64251709,-36.82556152,21.71936035
magnetometer,smartphone,1529416807355927040,21.49963379,-34.73815918,20.44677734
magnetometer,smartphone,1529416807375916032,22.19848633,-35.42633057,19.02618408
magnetometer,smartphone,1529416807395905024,21.49047852,-36.13128662,20.46508789
magnetometer,smartphone,1529416807415894016,20.753479,-37.52441406,19.77081299
magnetometer,smartphone,1529416807435912960,20.72753906,-37.51831055,17.62695312
magnetometer,smartphone,1529416807455872000,22.88818359,-37.50610352,17.62390137
magnetometer,smartphone,1529416807475860992,22.16339111,-36.81182861,16.90216064
magnetometer,smartphone,1529416807496216064,19.27337646,-38.21868896,16.92352295
magnetometer,smartphone,1529416807515868928,22.86224365,-40.29083252,16.94793701
magnetometer,smartphone,1529416807535835904,22.12371826,-37.49847412,14.05334473
magnetometer,smartphone,1529416807555794944,22.14202881,-37.50305176,15.48156738
magnetometer,smartphone,1529416807575783936,23.55651855,-38.88397217,14.07012939
magnetometer,smartphone,1529416807595772928,23.5824585,-37.49542236,15.4800415
magnetometer,smartphone,1529416807615761920,23.59008789,-36.10229492,15.46173096
magnetometer,smartphone,1529416807635750912,25.00152588,-36.78436279,13.32550049
magnetometer,smartphone,1529416807656166912,26.4541626,-36.08398438,14.02893066
magnetometer,smartphone,1529416807675851008,28.6239624,-34.68017578,14.00756836
magnetometer,smartphone,1529416807695718144,23.05908203,-37.93182373,17.53692627
magnetometer,smartphone,1529416807715738112,25.93078613,-36.51885986,16.08581543
magnetometer,smartphone,1529416807735727104,27.36206055,-35.11352539,14.63623047
magnetometer,smartphone,1529416807755685120,28.06091309,-35.80169678,13.21563721
magnetometer,smartphone,1529416807775674112,28.80706787,-34.41009521,14.62554932
magnetometer,smartphone,1529416807795663104,30.9677124,-34.39941406,14.62249756
magnetometer,smartphone,1529416807815987968,29.54406738,-33.01544189,15.31982422
magnetometer,smartphone,1529416807835855104,32.40356445,-33.69293213,13.89770508
magnetometer,smartphone,1529416807855660800,30.99365234,-30.22003174,14.56604004
magnetometer,smartphone,1529416807875618816,33.85314941,-30.89752197,13.1439209
magnetometer,smartphone,1529416807895639040,32.39898682,-30.20324707,11.70806885
magnetometer,smartphone,1529416807915596800,34.56420898,-29.49676514,11.69586182
magnetometer,smartphone,1529416807935586048,35.3012085,-28.10211182,12.39013672
magnetometer,smartphone,1529416807955575040,35.30578613,-27.40478516,12.38098145
magnetometer,smartphone,1529416807975960832,36.06872559,-24.62310791,14.48516846
magnetometer,smartphone,1529416807995827968,35.34088135,-26.01928711,14.50500488
magnetometer,smartphone,1529416808015572992,32.39746094,-25.26855469,11.51275635
magnetometer,smartphone,1529416808035531008,34.12322998,-24.74212646,9.968566895
magnetometer,smartphone,1529416808055550976,35.5758667,-26.83105469,12.1383667
magnetometer,smartphone,1529416808075508992,34.11865234,-26.83410645,10.71166992
magnetometer,smartphone,1529416808095497984,34.14459229,-25.44555664,12.12158203
magnetometer,smartphone,1529416808115486976,34.15374756,-25.4486084,12.83569336
magnetometer,smartphone,1529416808135475968,34.13238525,-27.53601074,12.14904785
magnetometer,smartphone,1529416808155832064,34.12780762,-26.8371582,11.42578125
magnetometer,smartphone,1529416808175484928,33.42895508,-26.14898682,12.84637451
magnetometer,smartphone,1529416808195442944,33.43811035,-26.1505127,13.56048584
magnetometer,smartphone,1529416808215431936,32.70874023,-26.15203857,12.84637451
magnetometer,smartphone,1529416808235451904,34.13543701,-25.44403076,11.4074707
magnetometer,smartphone,1529416808255409920,32.7041626,-25.45318604,12.12310791
magnetometer,smartphone,1529416808275398912,34.86480713,-25.44250488,12.12005615
magnetometer,smartphone,1529416808295418880,34.15679932,-24.75128174,12.82653809
magnetometer,smartphone,1529416808315712768,35.12115479,-27.38647461,11.25946045
magnetometer,smartphone,1529416808335518976,35.84136963,-25.98724365,10.5255127
magnetometer,smartphone,1529416808355354880,37.85552979,-25.67138672,12.20245361
magnetometer,smartphone,1529416808375375104,36.41052246,-26.37481689,12.21313477
magnetometer,smartphone,1529416808395333120,37.8692627,-26.37176514,13.63983154
magnetometer,smartphone,1529416808415322112,34.99603271,-27.784729,15.09094238
magnetometer,smartphone,1529416808435312128,35.73455811,-27.78625488,16.51916504
magnetometer,smartphone,1529416808455301120,32.83233643,-28.49273682,15.10314941
magnetometer,smartphone,1529416808475624960,34.26818848,-29.1809082,15.11077881
magnetometer,smartphone,1529416808495491840,32.81402588,-31.2789917,15.14129639
magnetometer,smartphone,1529416808515328768,33.56018066,-29.88586426,16.54968262
magnetometer,smartphone,1529416808535286784,32.13348389,-31.99005127,18.72253418
magnetometer,smartphone,1529416808555246080,29.23583984,-33.39538574,18.03131104
magnetometer,smartphone,1529416808575234816,29.23126221,-34.0927124,18.04046631
magnetometer,smartphone,1529416808595254016,27.07519531,-33.40606689,18.03283691
magnetometer,smartphone,1529416808615212800,27.74810791,-35.48278809,15.20385742
magnetometer,smartphone,1529416808635201792,25.24414062,-35.0189209,17.05474854
magnetometer,smartphone,1529416808655495936,24.51934814,-35.71929932,17.06542969
magnetometer,smartphone,1529416808675180032,23.07891846,-35.72540283,17.06695557
magnetometer,smartphone,1529416808695198976,25.72479248,-34.37347412,18.12133789
magnetometer,smartphone,1529416808715158016,24.27978516,-32.28759766,16.66717529
magnetometer,smartphone,1529416808735147008,22.82714844,-37.17346191,18.16253662
magnetometer,smartphone,1529416808755136000,23.53820801,-35.77270508,16.71447754
magnetometer,smartphone,1529416808775154944,22.8012085,-35.7711792,15.28625488
magnetometer,smartphone,1529416808795143936,22.09320068,-35.08148193,15.99273682
magnetometer,smartphone,1529416808815438080,22.08862305,-35.77728271,16.00189209
magnetometer,smartphone,1529416808835275008,20.64819336,-35.78491211,16.00341797
magnetometer,smartphone,1529416808855080960,22.08862305,-35.77728271,16.00189209
magnetometer,smartphone,1529416808875099904,21.36535645,-35.08300781,15.27862549
magnetometer,smartphone,1529416808895059200,22.06726074,-37.86468506,15.31524658
magnetometer,smartphone,1529416808915047936,20.652771,-35.08911133,15.9942627
magnetometer,smartphone,1529416808935036928,22.80578613,-36.47003174,16.00952148
magnetometer,smartphone,1529416808955025920,22.18017578,-34.12322998,16.83197021
magnetometer,smartphone,1529416808975351040,24.31945801,-36.19842529,16.14379883
magnetometer,smartphone,1529416808995155968,23.57330322,-36.19537354,14.00146484
magnetometer,smartphone,1529416809015022848,24.31945801,-34.80377197,15.41137695
magnetometer,smartphone,1529416809034981888,21.94213867,-38.91601562,16.80755615
magnetometer,smartphone,1529416809054970880,23.38256836,-38.90991211,16.80603027
magnetometer,smartphone,1529416809074959872,24.09973145,-38.20648193,16.08123779
magnetometer,smartphone,1529416809094948864,27.69165039,-38.18664551,15.36254883
magnetometer,smartphone,1529416809114938112,26.953125,-35.39428711,12.46795654
magnetometer,smartphone,1529416809135262976,26.99279785,-34.7076416,15.31677246
magnetometer,smartphone,1529416809155159808,27.69927979,-35.39733887,14.61029053
magnetometer,smartphone,1529416809174905088,30.6060791,-32.59887695,15.28320312
magnetometer,smartphone,1529416809194925056,30.59387207,-31.89849854,13.8458252
magnetometer,smartphone,1529416809214883072,30.6060791,-31.20422363,14.55078125
magnetometer,smartphone,1529416809234872064,31.32324219,-31.89697266,14.55841064
magnetometer,smartphone,1529416809254861056,33.49151611,-30.49316406,14.53704834
magnetometer,smartphone,1529416809274849792,32.36541748,-28.46679688,14.0914917
magnetometer,smartphone,1529416809294838784,33.7890625,-29.85076904,13.39416504
magnetometer,smartphone,1529416809315133184,33.8104248,-29.15802002,14.81323242
magnetometer,smartphone,1529416809334816768,35.2645874,-28.4576416,15.5166626
magnetometer,smartphone,1529416809354866944,34.02862549,-25.92468262,15.35339355
magnetometer,smartphone,1529416809374825984,32.76672363,-27.55279541,15.73181152
magnetometer,smartphone,1529416809394784000,34.20715332,-27.54516602,15.73028564
magnetometer,smartphone,1529416809414772992,34.91821289,-26.14440918,14.28222656
magnetometer,smartphone,1529416809434761984,35.63842773,-26.13983154,14.28070068
magnetometer,smartphone,1529416809454781952,34.89685059,-25.440979,12.12921143
magnetometer,smartphone,1529416809475106048,35.65979004,-24.05395508,14.96734619
magnetometer,smartphone,1529416809494821120,33.4777832,-26.15203857,14.28375244
magnetometer,smartphone,1529416809514717952,34.94415283,-23.36120605,14.95819092
magnetometer,smartphone,1529416809534737920,35.65979004,-25.4486084,15.69976807
magnetometer,smartphone,1529416809554695936,34.20562744,-24.7543335,14.26391602
magnetometer,smartphone,1529416809574685184,34.95330811,-24.75891113,16.40625
magnetometer,smartphone,1529416809594674176,35.89477539,-24.91149902,16.50695801
magnetometer,smartphone,1529416809614662912,35.15777588,-26.30615234,15.81115723
magnetometer,smartphone,1529416809634988032,34.45129395,-25.61645508,16.51763916
magnetometer,smartphone,1529416809654793984,33.72650146,-27.71148682,17.26074219
magnetometer,smartphone,1529416809674629888,34.47723389,-25.62255859,18.66149902
magnetometer,smartphone,1529416809694649856,35.16082764,-23.50311279,20.01647949
magnetometer,smartphone,1529416809714638848,35.1272583,-23.49395752,17.16003418
magnetometer,smartphone,1529416809734627840,35.13946533,-25.59051514,19.33135986
magnetometer,smartphone,1529416809754585856,32.25097656,-26.99737549,19.35272217
magnetometer,smartphone,1529416809774574848,32.94830322,-27.68554688,17.93365479
magnetometer,smartphone,1529416809794930944,32.21130371,-29.0802002,17.237854
magnetometer,smartphone,1529416809814798080,31.46514893,-30.47180176,15.82946777
magnetometer,smartphone,1529416809834573056,30.03387451,-30.48095703,16.54510498
magnetometer,smartphone,1529416809854531072,30.76324463,-31.87561035,17.99163818
magnetometer,smartphone,1529416809874520064,29.32128906,-30.48706055,17.26074219
magnetometer,smartphone,1529416809894510080,27.19116211,-31.20422363,20.12939453
magnetometer,smartphone,1529416809914499072,25.85296631,-32.12280273,19.85473633
magnetometer,smartphone,1529416809934488064,24.39575195,-33.52203369,19.1619873
magnetometer,smartphone,1529416809954477056,23.65264893,-34.21630859,17.74291992
magnetometer,smartphone,1529416809974739968,19.33135986,-35.6338501,18.48144531
magnetometer,smartphone,1529416809994455040,22.18322754,-36.30828857,16.34368896
magnetometer,smartphone,1529416810014473984,18.60351562,-37.0300293,18.50128174
magnetometer,smartphone,1529416810034432768,23.48480225,-36.5814209,18.5760498
magnetometer,smartphone,1529416810054421760,21.32415771,-36.59210205,18.57910156
magnetometer,smartphone,1529416810074411008,19.85778809,-36.59210205,16.43829346
magnetometer,smartphone,1529416810094429952,20.54290771,-37.97454834,14.31274414
magnetometer,smartphone,1529416810114388992,21.28448486,-37.27874756,15.73028564
magnetometer,smartphone,1529416810134774016,19.86999512,-37.29400635,17.87567139
magnetometer,smartphone,1529416810154458112,17.70477295,-38.00201416,17.88787842
magnetometer,smartphone,1529416810174416896,17.00744629,-37.31384277,19.30847168
magnetometer,smartphone,1529416810194374912,16.28570557,-35.92224121,18.5760498
magnetometer,smartphone,1529416810214363904,16.23840332,-39.39666748,16.47949219
magnetometer,smartphone,1529416810234322944,18.63861084,-38.64593506,16.04309082
magnetometer,smartphone,1529416810255592960,16.456604,-39.34936523,14.6270752
magnetometer,smartphone,1529416810274331136,19.34204102,-38.63830566,14.61334229
magnetometer,smartphone,1529416810294656000,17.19360352,-37.95471191,15.3213501
magnetometer,smartphone,1529416810314461952,17.89703369,-36.55090332,13.15917969
magnetometer,smartphone,1529416810334297856,19.32830811,-37.93640137,13.17596436
magnetometer,smartphone,1529416810354257152,20.73364258,-37.9196167,10.31646729
magnetometer,smartphone,1529416810374245888,22.93548584,-38.54980469,14.894104
magnetometer,smartphone,1529416810394234880,24.3850708,-37.14904785,14.87426758
magnetometer,smartphone,1529416810414223872,24.3927002,-34.36126709,14.12200928
magnetometer,smartphone,1529416810434212864,25.84228516,-34.35516357,14.83459473
magnetometer,smartphone,1529416810454537984,25.88195801,-32.27386475,16.94946289
magnetometer,smartphone,1529416810474435072,27.33001709,-30.87310791,16.92962646
magnetometer,smartphone,1529416810494179840,28.05938721,-30.87158203,17.64373779
magnetometer,smartphone,1529416810514168832,30.92803955,-31.55059814,16.9342041
magnetometer,smartphone,1529416810534158080,31.65130615,-29.45556641,16.19110107
magnetometer,smartphone,1529416810554147072,30.19714355,-30.45654297,15.66772461
magnetometer,smartphone,1529416810574136064,29.47692871,-29.06494141,14.93530273
magnetometer,smartphone,1529416810594155008,28.77502441,-29.07409668,16.36505127
magnetometer,smartphone,1529416810614114048,30.20629883,-27.66876221,14.91699219
magnetometer,smartphone,1529416810634407936,32.40509033,-25.57525635,17.02880859
magnetometer,smartphone,1529416810654123008,32.34100342,-26.25427246,12.03765869
magnetometer,smartphone,1529416810674081024,33.09173584,-24.16687012,13.43688965
magnetometer,smartphone,1529416810694070016,31.59179688,-24.91455078,16.40014648
magnetometer,smartphone,1529416810714059008,33.75701904,-25.60272217,17.12036133
magnetometer,smartphone,1529416810734047744,33.0657959,-24.91607666,19.25506592
magnetometer,smartphone,1529416810754036992,31.62078857,-24.22485352,18.5333252
magnetometer,smartphone,1529416810774025984,33.05358887,-24.21569824,17.81768799
magnetometer,smartphone,1529416810794380800,33.76464844,-22.81341553,16.36962891
magnetometer,smartphone,1529416810814064896,33.77838135,-22.11914062,17.07458496
magnetometer,smartphone,1529416810833992960,32.36236572,-20.73974609,18.48602295
magnetometer,smartphone,1529416810854012928,34.52758789,-20.03173828,18.47381592
magnetometer,smartphone,1529416810874031872,30.17272949,-24.36523438,14.75067139
magnetometer,smartphone,1529416810893959936,30.18951416,-24.36981201,16.17889404
magnetometer,smartphone,1529416810913948928,30.87158203,-25.05340576,13.33007812
magnetometer,smartphone,1529416810933937920,30.87615967,-24.3560791,13.32092285
magnetometer,smartphone,1529416810954263040,31.58721924,-25.74615479,13.3392334
magnetometer,smartphone,1529416810974098944,31.58721924,-24.34997559,12.60528564
magnetometer,smartphone,1529416810993905152,30.87158203,-23.65722656,12.59765625
magnetometer,smartphone,1529416811013894144,29.40979004,-25.7522583,11.91253662
magnetometer,smartphone,1529416811033883136,32.11212158,-27.6260376,15.22521973
